img_id,latency_ms,num_preds,num_gts,tp,fp,fn,precision,recall,f1,sensitivity,specificity,mean_iou,mean_dice
172,32.808780670166016,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8839118314568359,0.9379207862123851
173,33.878326416015625,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.7296512557804732,0.8408811290985181
174,33.45680236816406,1,2,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,34.37352180480957,3,2,2,1,0,0.6666666666666666,1.0,0.8,1.0,0.6666666666666667,0.7237582129135611,0.838658302777013
176,38.89870643615723,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.7901320317896543,0.8826753174475951
177,34.32202339172363,3,2,2,1,0,0.6666666666666666,1.0,0.8,1.0,0.6666666666666667,0.8466690564768247,0.9168747399181775
178,33.45131874084473,3,2,2,1,0,0.6666666666666666,1.0,0.8,1.0,0.6666666666666667,0.7844322338154721,0.8785729187541773
179,33.033132553100586,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.7367308388773437,0.8449201181431449
180,32.96327590942383,3,2,2,1,0,0.6666666666666666,1.0,0.8,1.0,0.6666666666666667,0.7261919282370136,0.8410036266519274
181,33.339738845825195,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.7596123443393202,0.8626714805125706
182,37.96958923339844,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.6592710967488551,0.7834502931462359
183,33.11634063720703,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8126506438418011,0.8966235689630392
184,33.716678619384766,2,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5314063066328379,0.6940108635196384
185,33.27679634094238,1,2,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,33.35928916931152,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8118608823981381,0.895921999549985
187,33.185720443725586,1,2,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,34.81245040893555,1,2,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,32.97114372253418,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.6428303257678314,0.7823850398172127
190,33.52093696594238,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.683828759783498,0.800374206546552
191,33.26559066772461,3,2,1,2,1,0.3333333333333333,0.5,0.4,0.5,0.33333333333333337,0.7607341913031189,0.8641102047778145
192,35.31694412231445,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.7225280336697885,0.8367004522247194
193,33.142805099487305,3,2,2,1,0,0.6666666666666666,1.0,0.8,1.0,0.6666666666666667,0.6602150162267992,0.790350102951153
194,33.62441062927246,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8365773026268764,0.9102863014256144
195,34.23714637756348,3,2,2,1,0,0.6666666666666666,1.0,0.8,1.0,0.6666666666666667,0.8076997054668031,0.8924117034299064
196,33.57386589050293,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.6956133879823954,0.8173593149140035
197,35.470008850097656,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8810001814420145,0.9367358749885225
198,34.45601463317871,1,2,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,33.26010704040527,2,2,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,33.394813537597656,3,2,2,1,0,0.6666666666666666,1.0,0.8,1.0,0.6666666666666667,0.8644094684847925,0.9272406663415487
201,33.041954040527344,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.7110604599196899,0.8309113693443319
202,33.72836112976074,2,2,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
