img_id,latency_ms,num_preds,num_gts,tp,fp,fn,precision,recall,f1,mean_iou
146,59.54861640930176,2,2,2,0,0,1.0,1.0,1.0,0.909643182044771
147,59.473514556884766,2,2,2,0,0,1.0,1.0,1.0,0.9152094000704146
148,59.8599910736084,2,2,2,0,0,1.0,1.0,1.0,0.8148562106078823
149,59.93390083312988,2,2,2,0,0,1.0,1.0,1.0,0.9115968998751058
150,59.40413475036621,2,2,2,0,0,1.0,1.0,1.0,0.915408204763493
151,61.32149696350098,2,2,2,0,0,1.0,1.0,1.0,0.9114438759199979
152,59.80730056762695,2,2,2,0,0,1.0,1.0,1.0,0.9041826422245582
153,61.649322509765625,2,2,2,0,0,1.0,1.0,1.0,0.9068082987201165
154,60.02950668334961,2,2,2,0,0,1.0,1.0,1.0,0.9202748743721214
155,59.6461296081543,2,2,2,0,0,1.0,1.0,1.0,0.9124781477718403
156,61.00964546203613,2,2,2,0,0,1.0,1.0,1.0,0.9107808943646887
157,59.563398361206055,2,2,2,0,0,1.0,1.0,1.0,0.9228369359768833
158,59.371232986450195,2,2,2,0,0,1.0,1.0,1.0,0.9082398632240938
159,59.85832214355469,2,2,2,0,0,1.0,1.0,1.0,0.9063185315777393
160,59.9370002746582,2,2,2,0,0,1.0,1.0,1.0,0.9062649107055343
161,60.09507179260254,2,2,2,0,0,1.0,1.0,1.0,0.9071058774784388
162,59.35549736022949,2,2,2,0,0,1.0,1.0,1.0,0.9008678721317316
163,61.87176704406738,2,2,2,0,0,1.0,1.0,1.0,0.9110405153983072
164,59.654951095581055,2,2,2,0,0,1.0,1.0,1.0,0.9194884813096711
165,61.53130531311035,2,2,2,0,0,1.0,1.0,1.0,0.9237701880984428
166,59.7529411315918,2,2,2,0,0,1.0,1.0,1.0,0.9055940316425994
167,59.65089797973633,2,2,2,0,0,1.0,1.0,1.0,0.9173225966106435
168,60.26816368103027,2,2,2,0,0,1.0,1.0,1.0,0.9116427435308729
169,59.79204177856445,2,2,2,0,0,1.0,1.0,1.0,0.9141223043871631
170,59.44418907165527,2,2,2,0,0,1.0,1.0,1.0,0.903708548043657
171,59.7233772277832,2,2,2,0,0,1.0,1.0,1.0,0.9209022124757366
172,59.45444107055664,2,2,2,0,0,1.0,1.0,1.0,0.9186297551301152
173,60.533761978149414,2,2,2,0,0,1.0,1.0,1.0,0.9005414553174712
174,59.4940185546875,2,2,2,0,0,1.0,1.0,1.0,0.9102533288298491
175,60.18185615539551,2,2,2,0,0,1.0,1.0,1.0,0.9231395129447133
176,59.42964553833008,2,2,2,0,0,1.0,1.0,1.0,0.9131969076835846
177,59.45134162902832,2,2,2,0,0,1.0,1.0,1.0,0.9138848464826479
178,59.963226318359375,2,2,2,0,0,1.0,1.0,1.0,0.9135098857069653
179,61.5544319152832,2,2,2,0,0,1.0,1.0,1.0,0.9075779781909887
180,59.58676338195801,2,2,2,0,0,1.0,1.0,1.0,0.9060467841990065
181,59.65232849121094,2,2,2,0,0,1.0,1.0,1.0,0.9012070722271819
182,59.513092041015625,2,2,2,0,0,1.0,1.0,1.0,0.9133374021891888
183,61.89250946044922,2,2,2,0,0,1.0,1.0,1.0,0.9011848951727912
184,59.62800979614258,2,2,2,0,0,1.0,1.0,1.0,0.9065831757617766
185,61.70916557312012,2,2,2,0,0,1.0,1.0,1.0,0.9160862983409939
186,63.03834915161133,2,2,2,0,0,1.0,1.0,1.0,0.9075466457667819
187,59.70001220703125,2,2,2,0,0,1.0,1.0,1.0,0.9109417969629137
188,59.54313278198242,2,2,2,0,0,1.0,1.0,1.0,0.9236154990949677
189,61.75684928894043,2,2,2,0,0,1.0,1.0,1.0,0.90868458607153
190,59.506893157958984,2,2,2,0,0,1.0,1.0,1.0,0.9135550185173477
191,59.426307678222656,2,2,2,0,0,1.0,1.0,1.0,0.911400239035365
192,59.52143669128418,2,2,2,0,0,1.0,1.0,1.0,0.913081259145
193,62.230825424194336,2,2,2,0,0,1.0,1.0,1.0,0.915656084383619
194,59.91315841674805,2,2,2,0,0,1.0,1.0,1.0,0.9239455607015143
195,59.93175506591797,2,2,2,0,0,1.0,1.0,1.0,0.919100798478808
196,59.88931655883789,2,2,2,0,0,1.0,1.0,1.0,0.8766550335981387
197,64.99218940734863,3,3,3,0,0,1.0,1.0,1.0,0.8638905475776618
198,59.439897537231445,2,2,2,0,0,1.0,1.0,1.0,0.9326708892495748
199,61.54918670654297,2,2,2,0,0,1.0,1.0,1.0,0.9317102399876103
200,59.53693389892578,2,2,2,0,0,1.0,1.0,1.0,0.9361806496039564
201,59.70644950866699,2,2,2,0,0,1.0,1.0,1.0,0.9436169591654433
202,55.27377128601074,1,1,1,0,0,1.0,1.0,1.0,0.9647618088339625
