img_id,latency_ms,num_preds,num_gts,tp,fp,fn,precision_box,recall_box,f1_box,sensitivity_box,specificity_box,mean_iou_box,mean_dice_box,tp_pixels,fp_pixels,fn_pixels,tn_pixels,sensitivity_pixel,specificity_pixel,precision_pixel,dice_pixel,iou_pixel,accuracy_pixel
133,29.43873405456543,3,2,2,1,0,0.6666666666666666,1.0,0.8,1.0,0.6666666666666667,0.8962221970679404,0.9450392065585753,337587,56609,26189,628191,0.9280078949683321,0.9173349883177571,0.8563937736557449,0.8907637749151683,0.8030424491834866,0.9210376739501953
134,46.878814697265625,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8658344960538115,0.9279168647194862,292195,2734,39495,714152,0.8809279749163376,0.9961862834537151,0.9907299722984176,0.9326081717917906,0.8737261679783748,0.9597272872924805
135,38.71631622314453,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8182074241147317,0.897205281676094,251876,2492,61130,733078,0.804700229388574,0.9966121511208994,0.9902031702100893,0.8878658521539584,0.7983442050345803,0.9393253326416016
136,36.23652458190918,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8984674577122261,0.9464475744593834,259382,6888,20444,761862,0.9269403129087361,0.99104,0.9741315206369474,0.94995019190765,0.9046715542317432,0.9739341735839844
137,35.3548526763916,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.814365472890259,0.8942505739486977,319727,6637,45086,677126,0.8764133953559768,0.9902934203810385,0.9796638109595421,0.9251667807233169,0.8607538026652308,0.9506731033325195
138,36.60011291503906,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8855808121491484,0.9392123798889389,345104,6824,31223,665425,0.917032261836116,0.9898489994034948,0.9806096701598054,0.9477559371374038,0.9006997241296513,0.9637155532836914
139,40.82942008972168,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8989875305055104,0.9465672133122403,317960,5666,27008,697942,0.9217086802254122,0.9919472206114769,0.9824921359841299,0.9511302823537154,0.9068145131390567,0.9688396453857422
140,34.209489822387695,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8737847052989871,0.9325361580318849,242899,7987,26039,771651,0.90317842774171,0.989755501912426,0.9681648238642252,0.9345432300163132,0.8771291866028708,0.9675502777099609
141,35.57848930358887,3,2,2,1,0,0.6666666666666666,1.0,0.8,1.0,0.6666666666666667,0.7228897224116948,0.8316933108448683,302179,6271,108617,631509,0.7355938227246613,0.9901674558625231,0.979669314313503,0.84026605639795,0.7245334682437115,0.8904342651367188
142,45.77922821044922,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.889282964795834,0.9413958274372987,269514,5238,28360,745464,0.9047919590162283,0.9930225309110673,0.980935534591195,0.9413264504231383,0.8891564834120721,0.9679584503173828
143,51.68652534484863,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8912742922582564,0.9423989808381086,255606,5367,24994,762609,0.9109265858873842,0.9930115003593862,0.9794346541596257,0.9439392288758857,0.893830407005004,0.9710454940795898
144,46.619415283203125,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.898417234282388,0.9464169422626694,287218,5753,25872,729733,0.9173656137212942,0.992177961239235,0.9803632441436183,0.9478187839177905,0.9008132529175801,0.9698400497436523
145,44.911861419677734,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8526826843848256,0.9197192414878941,303074,6683,41279,697540,0.8801259172999799,0.9905101083037617,0.978425023486152,0.9266759413554295,0.8633701386752356,0.9542598724365234
146,27.37259864807129,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8489545108315584,0.9181903563988696,278611,5633,45876,718456,0.8586199138948556,0.9922205695708677,0.9801825192440298,0.9153829852594989,0.8439688598085545,0.9508771896362305
147,30.86686134338379,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9082595403802901,0.951919400589402,330007,7177,23149,688243,0.9344510641189729,0.9896796180725317,0.9787148856410743,0.9560709215748762,0.9158389600730436,0.9710788726806641
