img_id,latency_ms,num_preds,num_gts,tp,fp,fn,precision_box,recall_box,f1_box,sensitivity_box,specificity_box,mean_iou_box,mean_dice_box,tp_pixels,fp_pixels,fn_pixels,tn_pixels,sensitivity_pixel,specificity_pixel,precision_pixel,dice_pixel,iou_pixel,accuracy_pixel
27,442.60716438293457,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9232496254234283,0.9600108358977413,313480,2996,20717,711383,0.9380096170821401,0.9958061477171082,0.9905332473868477,0.9635561948935948,0.9296752898191837,0.9773855209350586
28,443.22896003723145,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9410878146048405,0.9696188180364718,314312,1997,16243,716024,0.9508614300192101,0.997218744298565,0.9936865533386656,0.9718024190556284,0.9451514349635546,0.98260498046875
29,442.6608085632324,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9236230349300987,0.9602704000030056,311810,4996,19483,712287,0.9411910302964446,0.9930348272578605,0.9842300966522098,0.9622295359196666,0.92720844273824,0.9766550064086914
30,442.216157913208,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9357132958297156,0.966750059137875,316073,2005,18095,712403,0.9458505901223336,0.9971934804761425,0.993696514691365,0.969183406260828,0.9402093564920443,0.9808311462402344
31,442.5687789916992,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9283598037174934,0.9628237197649209,312931,3434,19396,712815,0.9416357984755979,0.9952055779484509,0.989145449085708,0.964806102125508,0.9320052060840895,0.9782276153564453
32,443.317174911499,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9256803315219382,0.9613633669956638,311945,3865,19505,713261,0.9411525116910544,0.9946104310818461,0.9877616288274595,0.9638939529709853,0.9303043406945708,0.9777126312255859
33,443.5145854949951,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9389507160373827,0.9684942077623455,314062,1997,17257,715260,0.9479142457872927,0.9972157817909062,0.9936815594556713,0.9702584888581324,0.9422349962198034,0.9816379547119141
34,443.0041313171387,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9309216411926167,0.9641926421253294,313813,2877,18927,712959,0.9431177495942779,0.9959809230047105,0.9909154062332249,0.966425942749796,0.9350330883119746,0.9792060852050781
35,445.3303813934326,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9282251762751127,0.9627585308349352,312880,3870,19220,712606,0.9421258657031015,0.9945985629665195,0.9877821625887925,0.9644139631656007,0.9312736256213352,0.9779796600341797
36,442.7142143249512,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9355393548464541,0.9666305189975675,311945,2488,16971,717172,0.9484032397329409,0.9965428118833893,0.9920873445217264,0.9697535863116287,0.941283146853991,0.9814424514770508
